Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Kids,Season 1 Trailer: Scaredy Cats,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:48,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":839,""mediaOffsetMs"":0}]"
Kids,Trailer: Feel the Beat,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:46,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1388,""mediaOffsetMs"":0}]"
Kids,Trailer Clip: The Soccer Football Movie,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:44,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1310,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1441,""mediaOffsetMs"":12},{""eventType"":""stopped"",""sessionOffsetMs"":2785,""mediaOffsetMs"":126}]"
Kids,Season 1 Trailer: Jurassic World Camp Cretaceous,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:44,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":578,""mediaOffsetMs"":0}]"
Kids,Trailer: The Christmas Chronicles: Part Two,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:43,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":806,""mediaOffsetMs"":0}]"
Kids,Trailer 2: Over the Moon,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:41,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1108,""mediaOffsetMs"":0}]"
Kids,Season 1 Trailer: Teletubbies,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:41,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":589,""mediaOffsetMs"":0}]"
Kids,Season 2 Trailer: Sonic Prime,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:39,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1258,""mediaOffsetMs"":0}]"
Kids,Season 3 Trailer: The Cuphead Show!,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:36,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":845,""mediaOffsetMs"":0}]"
Kids,Trailer: Yes Day,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:31,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2116,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4844,""mediaOffsetMs"":2609},{""eventType"":""stopped"",""sessionOffsetMs"":6089,""mediaOffsetMs"":2713}]"
Kids,Trailer: Spy Kids: Armageddon,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:30,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1062,""mediaOffsetMs"":0}]"
Kids,Trailer: Orion and the Dark,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:28,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1670,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2527,""mediaOffsetMs"":607},{""eventType"":""stopped"",""sessionOffsetMs"":3816,""mediaOffsetMs"":835}]"
Kids,Season 1 Trailer: I Woke Up A Vampire,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:16,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1924,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11694,""mediaOffsetMs"":9516},{""eventType"":""stopped"",""sessionOffsetMs"":13056,""mediaOffsetMs"":9750}]"
Kids,Season 2 Trailer: Action Pack,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:13,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1745,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2624,""mediaOffsetMs"":606},{""eventType"":""stopped"",""sessionOffsetMs"":3880,""mediaOffsetMs"":869}]"
Kids,The Garfield Show: Season 1 - CLM 4,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:11,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1544,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2032,""mediaOffsetMs"":305},{""eventType"":""stopped"",""sessionOffsetMs"":3256,""mediaOffsetMs"":476}]"
Kids,Scaredy Cats: Season 1 - CLM 4,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:09,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1689,""mediaOffsetMs"":0}]"
Kids,Scaredy Cats: Season 1 - CLM 4,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:07,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1449,""mediaOffsetMs"":0}]"
Kids,Clifford the Big Red Dog_hook_02_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:06,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1534,""mediaOffsetMs"":0}]"
Kids,Teenage Mutant Ninja Turtles_hook_01_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:05,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1091,""mediaOffsetMs"":0}]"
Kids,Season 2 Trailer: Action Pack,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:02,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1808,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3538,""mediaOffsetMs"":1303},{""eventType"":""stopped"",""sessionOffsetMs"":4863,""mediaOffsetMs"":1714}]"
Kids,Teenage Mutant Ninja Turtles_hook_01_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:40:00,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1479,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2399,""mediaOffsetMs"":607},{""eventType"":""stopped"",""sessionOffsetMs"":3688,""mediaOffsetMs"":898}]"
Kids,Peppa Pig: Season 1_hook_05_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:57,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1776,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3062,""mediaOffsetMs"":1116},{""eventType"":""stopped"",""sessionOffsetMs"":4699,""mediaOffsetMs"":1116}]"
Kids,The SpongeBob Movie: Sponge Out of Water_hook_primary_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:54,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1593,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1689,""mediaOffsetMs"":45},{""eventType"":""stopped"",""sessionOffsetMs"":3419,""mediaOffsetMs"":45}]"
Kids,Clifford the Big Red Dog_hook_02_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:41,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2265,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13985,""mediaOffsetMs"":11516},{""eventType"":""stopped"",""sessionOffsetMs"":15616,""mediaOffsetMs"":11516}]"
Kids,Scaredy Cats: Season 1 - CLM 4,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:36,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1378,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4625,""mediaOffsetMs"":2914},{""eventType"":""stopped"",""sessionOffsetMs"":6632,""mediaOffsetMs"":2914}]"
Kids,Madagascar_hook_primary_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:35,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1046,""mediaOffsetMs"":0}]"
Kids,Back to the Outback - CLM 1,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:33,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2720,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2814,""mediaOffsetMs"":25},{""eventType"":""stopped"",""sessionOffsetMs"":4247,""mediaOffsetMs"":25}]"
Kids,Chapter 1 Inciting Incident Clip: Unicorn Academy,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:29,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1307,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2825,""mediaOffsetMs"":1307},{""eventType"":""stopped"",""sessionOffsetMs"":4911,""mediaOffsetMs"":1307}]"
Kids,H2O: Just Add Water: Season 1_hook_primary_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:28,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1552,""mediaOffsetMs"":0}]"
Kids,Barbie Life in the Dreamhouse_hook_primary_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:26,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1333,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1491,""mediaOffsetMs"":112},{""eventType"":""stopped"",""sessionOffsetMs"":2936,""mediaOffsetMs"":112}]"
Kids,Season 1 Main Character Intro Clip 2: I Woke Up A Vampire,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:20,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1315,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3145,""mediaOffsetMs"":1607},{""eventType"":""stopped"",""sessionOffsetMs"":5292,""mediaOffsetMs"":1607}]"
Kids,Matilda_hook_03_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:15,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1875,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3463,""mediaOffsetMs"":1303},{""eventType"":""stopped"",""sessionOffsetMs"":5093,""mediaOffsetMs"":1303}]"
Kids,Despicable Me 3 - CLM 17,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:12,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1422,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2605,""mediaOffsetMs"":803},{""eventType"":""stopped"",""sessionOffsetMs"":4261,""mediaOffsetMs"":803}]"
Kids,Trailer: We Can Be Heroes,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:08,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1665,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4471,""mediaOffsetMs"":2304},{""eventType"":""stopped"",""sessionOffsetMs"":5824,""mediaOffsetMs"":2797}]"
Kids,Plot Clip: Roald Dahl's Matilda The Musical,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-16 19:39:04,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2873,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4037,""mediaOffsetMs"":813},{""eventType"":""stopped"",""sessionOffsetMs"":5400,""mediaOffsetMs"":1158}]"
Kids,Matilda,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-10 07:47:26,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2170,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8079,""mediaOffsetMs"":5621},{""eventType"":""reposition"",""sessionOffsetMs"":16278,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":16560,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":30737,""mediaOffsetMs"":13854},{""eventType"":""reposition"",""sessionOffsetMs"":33060,""mediaOffsetMs"":30000},{""eventType"":""playing"",""sessionOffsetMs"":33382,""mediaOffsetMs"":28361},{""eventType"":""paused"",""sessionOffsetMs"":381892,""mediaOffsetMs"":376503},{""eventType"":""reposition"",""sessionOffsetMs"":385729,""mediaOffsetMs"":400000},{""eventType"":""playing"",""sessionOffsetMs"":385995,""mediaOffsetMs"":395645},{""eventType"":""paused"",""sessionOffsetMs"":1650006,""mediaOffsetMs"":1659241},{""eventType"":""reposition"",""sessionOffsetMs"":1653016,""mediaOffsetMs"":1610000},{""eventType"":""playing"",""sessionOffsetMs"":1655575,""mediaOffsetMs"":1608398},{""eventType"":""paused"",""sessionOffsetMs"":1660373,""mediaOffsetMs"":1613017},{""eventType"":""reposition"",""sessionOffsetMs"":1662611,""mediaOffsetMs"":1580000},{""eventType"":""playing"",""sessionOffsetMs"":1664598,""mediaOffsetMs"":1579619},{""eventType"":""paused"",""sessionOffsetMs"":1666253,""mediaOffsetMs"":1580925},{""eventType"":""reposition"",""sessionOffsetMs"":1668247,""mediaOffsetMs"":1550000},{""eventType"":""playing"",""sessionOffsetMs"":1670167,""mediaOffsetMs"":1549089},{""eventType"":""paused"",""sessionOffsetMs"":1672085,""mediaOffsetMs"":1550812},{""eventType"":""reposition"",""sessionOffsetMs"":1675259,""mediaOffsetMs"":1490000},{""eventType"":""playing"",""sessionOffsetMs"":1676947,""mediaOffsetMs"":1483190},{""eventType"":""playing"",""sessionOffsetMs"":1699261,""mediaOffsetMs"":1505504},{""eventType"":""playing"",""sessionOffsetMs"":1705277,""mediaOffsetMs"":1511520},{""eventType"":""playing"",""sessionOffsetMs"":1713277,""mediaOffsetMs"":1519520},{""eventType"":""playing"",""sessionOffsetMs"":1719293,""mediaOffsetMs"":1525536},{""eventType"":""paused"",""sessionOffsetMs"":5887121,""mediaOffsetMs"":5688137}]"
Kids,Matilda_hook_04_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-10 07:46:30,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1479,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":55568,""mediaOffsetMs"":53456},{""eventType"":""stopped"",""sessionOffsetMs"":56028,""mediaOffsetMs"":54064}]"
Kids,Trailer: We Can Be Heroes,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-10 07:46:27,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3244,""mediaOffsetMs"":0}]"
Kids,Season 1 Trailer: Pokémon Journeys: The Series,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-08 18:42:05,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1942,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4147,""mediaOffsetMs"":826},{""eventType"":""stopped"",""sessionOffsetMs"":5335,""mediaOffsetMs"":2175}]"
Kids,Talking Tom and Friends: Season 1_hook_primary_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-08 18:42:04,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1497,""mediaOffsetMs"":0}]"
Kids,Teaser: Roald Dahl's Matilda The Musical,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-08 18:41:42,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1399,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":20617,""mediaOffsetMs"":19039},{""eventType"":""playing"",""sessionOffsetMs"":21416,""mediaOffsetMs"":19039},{""eventType"":""paused"",""sessionOffsetMs"":21664,""mediaOffsetMs"":19327},{""eventType"":""stopped"",""sessionOffsetMs"":23286,""mediaOffsetMs"":19327}]"
Kids,Season 1 Main Character Clip 5: Action Pack,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-08 18:41:41,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":918,""mediaOffsetMs"":0}]"
Kids,Peppa Pig: Season 1_hook_04_16x9,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-08 18:41:38,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1191,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3053,""mediaOffsetMs"":1820},{""eventType"":""stopped"",""sessionOffsetMs"":4456,""mediaOffsetMs"":1873}]"
Kids,Trailer: We Can Be Heroes,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-08 18:41:32,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3717,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3909,""mediaOffsetMs"":103},{""eventType"":""playing"",""sessionOffsetMs"":4349,""mediaOffsetMs"":103},{""eventType"":""paused"",""sessionOffsetMs"":5946,""mediaOffsetMs"":1506},{""eventType"":""stopped"",""sessionOffsetMs"":7362,""mediaOffsetMs"":1846}]"
Kids,Roald Dahl's Matilda The Musical,Samsung CE 2023 NikeL QLED TV Smart TV,2024-02-08 16:56:05,AL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":4787750},{""eventType"":""playing"",""sessionOffsetMs"":4159,""mediaOffsetMs"":4787750},{""eventType"":""playing"",""sessionOffsetMs"":23901,""mediaOffsetMs"":4807500},{""eventType"":""playing"",""sessionOffsetMs"":26417,""mediaOffsetMs"":4810016},{""eventType"":""playing"",""sessionOffsetMs"":29276,""mediaOffsetMs"":4812875},{""eventType"":""paused"",""sessionOffsetMs"":29528,""mediaOffsetMs"":4812967},{""eventType"":""playing"",""sessionOffsetMs"":29692,""mediaOffsetMs"":4812875},{""eventType"":""playing"",""sessionOffsetMs"":73734,""mediaOffsetMs"":13583},{""eventType"":""playing"",""sessionOffsetMs"":82319,""mediaOffsetMs"":22166},{""eventType"":""paused"",""sessionOffsetMs"":87171,""mediaOffsetMs"":31869},{""eventType"":""reposition"",""sessionOffsetMs"":92022,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":93478,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":93521,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":104214,""mediaOffsetMs"":10519},{""eventType"":""reposition"",""sessionOffsetMs"":107881,""mediaOffsetMs"":50000},{""eventType"":""playing"",""sessionOffsetMs"":108184,""mediaOffsetMs"":48000},{""eventType"":""paused"",""sessionOffsetMs"":110188,""mediaOffsetMs"":49804},{""eventType"":""reposition"",""sessionOffsetMs"":112142,""mediaOffsetMs"":80000},{""eventType"":""playing"",""sessionOffsetMs"":112984,""mediaOffsetMs"":75392},{""eventType"":""playing"",""sessionOffsetMs"":125289,""mediaOffsetMs"":87791},{""eventType"":""playing"",""sessionOffsetMs"":135514,""mediaOffsetMs"":98016},{""eventType"":""playing"",""sessionOffsetMs"":137498,""mediaOffsetMs"":100000},{""eventType"":""playing"",""sessionOffsetMs"":143514,""mediaOffsetMs"":106016},{""eventType"":""playing"",""sessionOffsetMs"":151514,""mediaOffsetMs"":114016},{""eventType"":""playing"",""sessionOffsetMs"":159206,""mediaOffsetMs"":121708},{""eventType"":""playing"",""sessionOffsetMs"":159514,""mediaOffsetMs"":122016},{""eventType"":""playing"",""sessionOffsetMs"":173039,""mediaOffsetMs"":135541},{""eventType"":""paused"",""sessionOffsetMs"":412707,""mediaOffsetMs"":374725},{""eventType"":""reposition"",""sessionOffsetMs"":415691,""mediaOffsetMs"":430000},{""eventType"":""playing"",""sessionOffsetMs"":416157,""mediaOffsetMs"":428840},{""eventType"":""paused"",""sessionOffsetMs"":429190,""mediaOffsetMs"":441575},{""eventType"":""reposition"",""sessionOffsetMs"":448106,""mediaOffsetMs"":820000},{""eventType"":""playing"",""sessionOffsetMs"":449869,""mediaOffsetMs"":819432},{""eventType"":""playing"",""sessionOffsetMs"":470032,""mediaOffsetMs"":839708},{""eventType"":""playing"",""sessionOffsetMs"":472340,""mediaOffsetMs"":842016},{""eventType"":""playing"",""sessionOffsetMs"":476657,""mediaOffsetMs"":846333},{""eventType"":""playing"",""sessionOffsetMs"":480340,""mediaOffsetMs"":850016},{""eventType"":""playing"",""sessionOffsetMs"":488340,""mediaOffsetMs"":858016},{""eventType"":""playing"",""sessionOffsetMs"":488907,""mediaOffsetMs"":858583},{""eventType"":""playing"",""sessionOffsetMs"":496340,""mediaOffsetMs"":866016},{""eventType"":""playing"",""sessionOffsetMs"":507114,""mediaOffsetMs"":876791},{""eventType"":""paused"",""sessionOffsetMs"":1223425,""mediaOffsetMs"":1592854},{""eventType"":""reposition"",""sessionOffsetMs"":1227364,""mediaOffsetMs"":1640000},{""eventType"":""playing"",""sessionOffsetMs"":1227811,""mediaOffsetMs"":1639166},{""eventType"":""paused"",""sessionOffsetMs"":1352396,""mediaOffsetMs"":1763709},{""eventType"":""reposition"",""sessionOffsetMs"":1372169,""mediaOffsetMs"":1980000},{""eventType"":""playing"",""sessionOffsetMs"":1374782,""mediaOffsetMs"":1979300},{""eventType"":""playing"",""sessionOffsetMs"":1394992,""mediaOffsetMs"":1999625},{""eventType"":""playing"",""sessionOffsetMs"":1397383,""mediaOffsetMs"":2002016},{""eventType"":""playing"",""sessionOffsetMs"":1403282,""mediaOffsetMs"":2007916},{""eventType"":""playing"",""sessionOffsetMs"":1405382,""mediaOffsetMs"":2010016},{""eventType"":""playing"",""sessionOffsetMs"":1413382,""mediaOffsetMs"":2018016},{""eventType"":""playing"",""sessionOffsetMs"":1421382,""mediaOffsetMs"":2026016},{""eventType"":""paused"",""sessionOffsetMs"":1452371,""mediaOffsetMs"":2056728},{""eventType"":""reposition"",""sessionOffsetMs"":1454469,""mediaOffsetMs"":2050000},{""eventType"":""playing"",""sessionOffsetMs"":1454771,""mediaOffsetMs"":2050000},{""eventType"":""paused"",""sessionOffsetMs"":1730946,""mediaOffsetMs"":2326218},{""eventType"":""reposition"",""sessionOffsetMs"":1779760,""mediaOffsetMs"":2620000},{""eventType"":""playing"",""sessionOffsetMs"":1781337,""mediaOffsetMs"":2615051},{""eventType"":""playing"",""sessionOffsetMs"":1794334,""mediaOffsetMs"":2628166},{""eventType"":""playing"",""sessionOffsetMs"":1799793,""mediaOffsetMs"":2633625},{""eventType"":""playing"",""sessionOffsetMs"":1804184,""mediaOffsetMs"":2638016},{""eventType"":""playing"",""sessionOffsetMs"":1812184,""mediaOffsetMs"":2646016},{""eventType"":""playing"",""sessionOffsetMs"":1820184,""mediaOffsetMs"":2654016},{""eventType"":""playing"",""sessionOffsetMs"":1828184,""mediaOffsetMs"":2662016},{""eventType"":""playing"",""sessionOffsetMs"":1851209,""mediaOffsetMs"":2685041},{""eventType"":""playing"",""sessionOffsetMs"":1872168,""mediaOffsetMs"":2706000},{""eventType"":""paused"",""sessionOffsetMs"":2059542,""mediaOffsetMs"":2892995}]"
